port,game,round,depth,num_children,entropy_ratio,q_spread,concentration
5003,343,14,2,5,1.0,0.0016,0.2
5000,343,15,1,3,0.998,0.0011,0.3647
5000,343,15,2,2,0.9997,0.001,0.5098
5001,343,15,1,3,0.9989,0.0,0.3571
5001,343,15,2,5,0.969,0.0002,0.25
5003,343,15,1,3,1.0,0.0005,0.3333
5003,343,15,2,4,1.0,0.0005,0.25
5000,343,16,1,7,0.9732,0.0021,0.1818
5001,343,16,1,5,0.9859,0.0003,0.2667
5001,343,16,2,3,1.0,0.0001,0.3333
5000,343,17,1,4,1.0,0.0002,0.25
5000,343,17,2,2,1.0,0.0002,0.5
5001,343,17,2,3,1.0,0.0,0.3333
5001,343,17,3,2,1.0,0.0,0.5
5003,343,17,1,3,0.9965,0.0025,0.375
5000,343,18,1,2,0.9984,0.0007,0.5233
5000,343,18,2,3,0.9999,0.0006,0.3408
5001,343,18,2,3,0.9968,0.0001,0.3529
5001,343,18,3,2,1.0,0.0001,0.5
5003,343,18,1,3,1.0,0.001,0.3333
5003,343,18,2,2,1.0,0.0,0.5
5000,343,19,1,3,0.9984,0.0002,0.3538
5001,343,19,1,3,0.9968,0.0001,0.3529
5001,343,19,2,2,1.0,0.0001,0.5
5003,343,19,1,3,0.9981,0.0014,0.3636
5001,343,20,1,3,0.9968,0.0001,0.3529
5001,343,20,2,5,1.0,0.0001,0.2
5003,343,20,1,3,0.9977,0.0005,0.35
5003,343,20,2,6,1.0,0.0017,0.1667
5001,343,21,1,4,1.0,0.0011,0.25
5001,343,21,2,3,1.0,0.0,0.3333
5003,343,21,1,7,0.9985,0.0008,0.1625
5003,343,21,2,5,0.9964,0.0051,0.2438
5001,343,22,1,9,0.9732,0.0007,0.1538
5003,343,22,1,4,0.9937,0.0038,0.3079
5003,343,22,2,3,0.9991,0.0006,0.3541
5001,343,23,1,9,0.9971,0.0008,0.1313
5000,344,1,1,2,0.9999,0.0,0.505
5001,344,1,1,3,1.0,0.0002,0.3349
5001,344,1,2,2,0.9997,0.0012,0.5106
5002,344,1,1,2,1.0,0.001,0.5039
5003,344,1,1,3,0.9989,0.0008,0.3458
5003,344,1,2,3,0.9988,0.0005,0.3484
5000,344,2,1,2,0.9999,0.0001,0.5067
5001,344,2,1,3,0.9999,0.001,0.3415
5001,344,2,2,3,0.9998,0.0013,0.3431
5002,344,2,1,2,0.9999,0.0018,0.506
5002,344,2,2,3,0.9982,0.0023,0.352
5003,344,2,1,2,0.9849,0.0073,0.5723
5003,344,2,2,3,0.9988,0.0002,0.3484
5000,344,3,1,3,0.9996,0.0001,0.3471
5001,344,3,1,3,0.9983,0.0013,0.3478
5001,344,3,2,3,1.0,0.0012,0.3333
5002,344,3,1,3,0.9989,0.001,0.3503
5003,344,3,1,3,0.9977,0.0001,0.3631
5003,344,3,2,3,0.9974,0.0006,0.3639
5000,344,4,1,2,1.0,0.0005,0.5038
5001,344,4,1,2,0.9999,0.0001,0.5044
5001,344,4,2,3,0.9997,0.0018,0.3451
5002,344,4,1,2,1.0,0.0004,0.5041
5002,344,4,2,3,1.0,0.0014,0.337
5003,344,4,1,2,0.9987,0.0,0.5213
5003,344,4,2,3,0.9982,0.0016,0.3608
5000,344,5,1,3,0.9996,0.0,0.3462
5000,344,5,2,2,1.0,0.0003,0.5038
5001,344,5,1,3,0.9999,0.0008,0.3397
5001,344,5,2,2,0.9999,0.0,0.5063
5002,344,5,2,3,1.0,0.0008,0.3372
5003,344,5,1,7,0.9958,0.0016,0.15
5003,344,5,2,2,1.0,0.0004,0.5
5000,344,6,1,3,0.9999,0.0003,0.3392
5001,344,6,1,5,0.9974,0.0047,0.2372
5002,344,6,2,3,0.9999,0.0009,0.3397
5003,344,6,1,5,0.9986,0.0025,0.2162
5003,344,6,2,5,0.9697,0.0074,0.3333
5000,344,7,1,4,1.0,0.0001,0.2548
5001,344,7,1,3,0.9999,0.0015,0.3381
5002,344,7,1,3,1.0,0.0007,0.337
5003,344,7,1,7,0.995,0.0035,0.16
5003,344,7,2,3,1.0,0.001,0.3333
5000,344,8,1,4,1.0,0.0001,0.2538
5000,344,8,2,4,0.9993,0.0019,0.2669
5001,344,8,1,4,0.9989,0.0035,0.2639
5002,344,8,1,3,0.9922,0.0039,0.3771
5002,344,8,2,5,0.9997,0.0036,0.2112
5003,344,8,1,4,0.9997,0.0009,0.2615
5000,344,9,1,3,0.9981,0.0003,0.3636
5000,344,9,2,5,0.9697,0.0021,0.3333
5001,344,9,1,2,0.9997,0.0002,0.5099
5002,344,9,1,5,0.9999,0.0032,0.2039
5003,344,9,1,4,0.9994,0.0012,0.2638
5000,344,10,2,6,0.9994,0.001,0.1759
5002,344,10,1,3,1.0,0.0008,0.3333
5002,344,10,2,5,1.0,0.0033,0.2
5003,344,10,1,6,0.9755,0.0014,0.2857
5000,344,11,2,3,0.9986,0.0007,0.36
5000,344,11,3,3,0.9821,0.0005,0.4286
5000,344,11,4,2,1.0,0.0,0.5
5002,344,11,1,3,0.9976,0.0025,0.3533
5002,344,11,2,4,1.0,0.0022,0.25
5003,344,11,1,6,0.9991,0.0012,0.1876
5003,344,11,2,4,0.9998,0.0004,0.2595
5000,344,12,1,3,0.9952,0.0002,0.3571
5000,344,12,3,2,1.0,0.0002,0.5
5001,344,12,1,2,0.9984,0.0001,0.5238
5001,344,12,2,3,1.0,0.0002,0.3333
5001,344,12,3,2,1.0,0.0001,0.5
5002,344,12,1,3,0.9997,0.0013,0.339
5002,344,12,2,2,1.0,0.0014,0.5
5002,344,12,3,5,0.963,0.0033,0.2857
5003,344,12,1,5,0.9993,0.0009,0.2187
5003,344,12,2,4,0.9998,0.0005,0.2593
5000,344,13,1,11,0.9845,0.0009,0.1053
5001,344,13,1,3,1.0,0.0001,0.3333
5001,344,13,2,4,1.0,0.0007,0.25
5002,344,13,1,3,0.9992,0.0008,0.3429
5002,344,13,3,2,1.0,0.0003,0.5
5003,344,13,1,5,0.9996,0.0013,0.2146
5003,344,13,2,5,0.9949,0.0054,0.25
5000,344,14,1,3,1.0,0.0009,0.3333
5000,344,14,2,3,0.9464,0.0005,0.5
5001,344,14,1,2,0.9999,0.0,0.5054
5001,344,14,2,2,0.9998,0.0008,0.509
5002,344,14,2,3,0.9912,0.0007,0.4
5003,344,14,1,2,0.9544,0.0078,0.625
5003,344,14,2,6,0.9671,0.004,0.25
5000,344,15,1,3,0.9968,0.0011,0.3529
5000,344,15,2,4,1.0,0.0008,0.25
5002,344,15,2,4,0.9995,0.0018,0.2623
5003,344,15,1,2,0.9945,0.0032,0.5436
5000,344,16,1,5,0.9873,0.0005,0.25
5000,344,16,2,2,1.0,0.0001,0.5
5001,344,16,1,3,0.9999,0.0004,0.3384
5002,344,16,1,4,0.9993,0.0024,0.2627
5003,344,16,1,2,0.9988,0.0019,0.52
5003,344,16,2,3,0.9922,0.0022,0.3636
5003,344,16,3,3,1.0,0.0019,0.3333
5000,344,17,1,3,1.0,0.0021,0.3333
5000,344,17,2,3,1.0,0.0015,0.3333
5001,344,17,1,5,0.9996,0.0017,0.2076
5001,344,17,2,2,0.9998,0.0001,0.5073
5002,344,17,1,3,0.9989,0.001,0.3515
5002,344,17,2,2,0.9998,0.0009,0.5088
5000,344,18,1,7,0.995,0.0019,0.16
5000,344,18,2,2,1.0,0.0001,0.5
5001,344,18,1,3,0.9969,0.0035,0.3729
5002,344,18,2,3,0.9977,0.0012,0.35
5002,344,18,3,5,1.0,0.0048,0.2
5000,344,19,1,6,1.0,0.0024,0.1667
5000,344,19,2,3,1.0,0.0,0.3333
5001,344,19,1,3,0.9983,0.0035,0.3622
5002,344,19,2,3,0.9922,0.003,0.3636
5002,344,19,3,3,1.0,0.0003,0.3333
5000,344,20,1,2,0.994,0.0,0.5455
5000,344,20,2,4,1.0,0.0024,0.25
5002,344,20,1,3,0.9998,0.0006,0.3387
5002,344,20,2,5,0.9964,0.0057,0.2105
5000,344,21,2,7,0.9924,0.0029,0.1579
5000,344,21,3,2,1.0,0.0002,0.5
5001,344,21,1,2,1.0,0.0008,0.5
5001,344,21,2,3,0.9821,0.0015,0.4286
5002,344,21,2,4,0.9996,0.0016,0.259
5000,344,22,1,3,0.9977,0.0002,0.35
5000,344,22,2,2,0.971,0.0004,0.6
5000,344,22,3,2,1.0,0.0001,0.5
5001,344,22,1,3,1.0,0.0004,0.3358
5001,344,22,2,2,1.0,0.0006,0.5037
5002,344,22,2,7,0.99,0.0072,0.2161
5000,344,23,1,2,0.998,0.0008,0.5263
5000,344,23,3,4,0.9591,0.0033,0.3333
5001,344,23,1,2,1.0,0.0001,0.5029
5002,344,23,1,4,1.0,0.0009,0.2541
5000,344,24,1,6,0.9946,0.0042,0.2
5000,344,24,2,3,1.0,0.0001,0.3333
5001,344,24,1,2,0.9999,0.0001,0.5051
5002,344,24,1,2,1.0,0.0,0.5
5002,344,24,2,4,0.9976,0.0011,0.2857
5000,344,25,2,5,0.9994,0.0008,0.2133
5001,344,25,1,3,0.9987,0.0033,0.3588
5002,344,25,1,2,1.0,0.0006,0.5
5000,344,26,1,3,1.0,0.0003,0.3333
5000,344,26,2,2,1.0,0.0002,0.5
5001,344,26,1,3,0.9963,0.0031,0.3761
5000,344,27,1,3,1.0,0.0,0.3333
5000,344,27,2,3,0.9602,0.0007,0.4
5001,344,27,1,3,0.9947,0.0005,0.3846
5001,344,27,2,3,1.0,0.0029,0.3333
5000,344,28,1,3,0.9975,0.0003,0.3684
5000,344,28,2,4,0.961,0.0003,0.4
5001,344,28,2,3,0.9998,0.0013,0.3425
5002,344,28,1,3,1.0,0.0005,0.3338
5000,344,29,1,5,0.9886,0.0001,0.2308
5001,344,29,1,3,0.9991,0.0027,0.3542
5002,344,29,1,3,0.9982,0.0027,0.3552
5000,344,30,1,3,0.9952,0.0005,0.3571
5000,344,30,2,2,0.9183,0.0002,0.6667
5001,344,30,1,4,1.0,0.0006,0.2518
5000,344,31,1,6,0.9755,0.001,0.2857
5000,345,1,1,2,0.9984,0.0014,0.5238
5000,345,1,2,2,0.9996,0.0007,0.5115
5001,345,1,1,3,0.9999,0.0002,0.3396
5001,345,1,2,2,1.0,0.0001,0.504
5002,345,1,1,3,0.9987,0.0029,0.3483
5002,345,1,2,2,0.9997,0.0022,0.5103
5003,345,1,1,2,0.9999,0.0,0.5069
5003,345,1,2,2,0.9996,0.0002,0.5114
5000,345,2,1,2,0.9992,0.0011,0.517
5000,345,2,2,2,0.9996,0.0006,0.5118
5001,345,2,1,3,1.0,0.0001,0.3381
5001,345,2,2,2,1.0,0.0004,0.503
5002,345,2,1,2,0.9977,0.0005,0.5281
5002,345,2,2,3,0.9982,0.0001,0.3628
5003,345,2,1,3,0.9999,0.0,0.3396
5003,345,2,2,3,0.9997,0.0002,0.3451
5000,345,3,1,3,0.9987,0.0014,0.3582
5000,345,3,2,3,0.9994,0.001,0.3493
5001,345,3,1,3,0.9989,0.0001,0.3571
5001,345,3,2,2,1.0,0.0,0.5
5001,345,3,3,2,1.0,0.0001,0.5
5002,345,3,1,2,1.0,0.0003,0.5033
5002,345,3,2,3,0.9984,0.0008,0.3607
5003,345,3,1,3,0.9983,0.0,0.3478
5003,345,3,2,3,1.0,0.0002,0.3333
5000,345,4,2,4,0.9998,0.0006,0.2586
5003,345,4,1,3,0.9999,0.0002,0.3397
5000,345,5,1,7,0.9995,0.0018,0.1535
5003,345,5,1,3,0.9997,0.0001,0.3449
5000,345,6,1,7,0.9996,0.0018,0.1531
5002,345,6,1,5,0.9969,0.0021,0.2296
5003,345,6,1,3,0.9997,0.0001,0.3447
5000,345,7,1,7,0.9996,0.002,0.1551
5002,345,7,1,2,0.9999,0.0004,0.5044
5003,345,7,1,3,0.9999,0.0002,0.3383
5000,345,8,1,7,0.9997,0.0018,0.153
5002,345,8,1,2,0.9981,0.0024,0.526
5003,345,8,1,2,0.9999,0.0,0.5068
5003,345,8,2,3,0.9998,0.0002,0.3424
5000,345,9,1,6,0.9997,0.0008,0.176
5003,345,9,1,3,1.0,0.0,0.3333
5003,345,9,2,3,1.0,0.0002,0.3333
5002,345,10,1,2,0.9984,0.0002,0.5232
5003,345,10,1,3,0.9999,0.0,0.3403
5003,345,10,2,3,0.9999,0.0002,0.3416
5000,345,11,1,2,0.9999,0.0001,0.5062
5000,345,11,2,4,0.9999,0.0002,0.2562
5001,345,11,1,2,0.9996,0.0,0.5113
5003,345,11,1,3,1.0,0.0,0.3333
5003,345,11,2,3,1.0,0.0002,0.3333
5002,345,12,1,3,1.0,0.0014,0.3355
5003,345,12,1,2,1.0,0.0,0.5012
5000,345,13,1,6,0.9908,0.0014,0.1875
5001,345,13,2,4,0.9999,0.0002,0.2565
5002,345,13,1,3,0.9966,0.0001,0.3724
5000,345,14,1,3,1.0,0.0014,0.3333
5000,345,14,2,5,0.9697,0.0022,0.3333
5001,345,14,1,4,0.9999,0.0001,0.2558
5002,345,14,1,3,0.9941,0.0018,0.3783
5002,345,14,2,3,0.996,0.0007,0.3734
5003,345,14,1,3,1.0,0.0,0.336
5000,345,15,1,3,0.9912,0.0003,0.4
5000,345,15,2,3,1.0,0.0018,0.3333
5002,345,15,1,3,1.0,0.0006,0.3379
5003,345,15,1,3,1.0,0.0,0.3333
5003,345,15,2,2,1.0,0.0,0.5
5000,345,16,1,3,0.9999,0.0006,0.339
5000,345,16,2,10,0.9998,0.0015,0.1071
5001,345,16,1,2,1.0,0.0,0.5025
5002,345,16,1,6,0.9986,0.0021,0.175
5003,345,16,1,4,0.9988,0.0001,0.2581
5003,345,16,2,3,1.0,0.0001,0.3333
5000,345,17,1,4,1.0,0.0014,0.25
5000,345,17,2,2,1.0,0.0,0.5
5002,345,17,1,3,0.9947,0.0011,0.383
5002,345,17,2,4,1.0,0.0036,0.25
5002,345,17,3,3,1.0,0.0006,0.3333
5003,345,17,2,5,1.0,0.0001,0.2
5003,345,17,3,3,1.0,0.0004,0.3333
5000,345,18,1,2,1.0,0.0,0.5
5000,345,18,2,3,0.9851,0.0002,0.375
5000,345,18,3,2,1.0,0.0001,0.5
5002,345,18,1,2,0.9997,0.0015,0.5106
5002,345,18,2,5,0.9962,0.001,0.2273
5002,345,18,3,4,1.0,0.0048,0.25
5003,345,18,1,4,0.9976,0.0001,0.2857
5003,345,18,2,5,1.0,0.0001,0.2
5000,345,19,1,3,0.9986,0.001,0.3462
5000,345,19,2,2,0.9852,0.0006,0.5714
5000,345,19,3,2,1.0,0.0001,0.5
5003,345,19,1,3,0.9998,0.0001,0.3424
5003,345,19,2,2,1.0,0.0001,0.5034
5000,345,20,1,3,0.9947,0.0006,0.3846
5000,345,20,2,3,1.0,0.0004,0.3333
5002,345,20,1,3,0.9952,0.0003,0.3571
5002,345,20,2,3,1.0,0.0004,0.3333
5003,345,20,1,2,1.0,0.0,0.5
5003,345,20,2,4,0.9855,0.0001,0.3
5003,345,20,3,2,1.0,0.0,0.5
5000,345,21,2,5,0.9995,0.0016,0.2154
5002,345,21,1,6,0.9756,0.0022,0.2
5003,345,21,1,6,0.9972,0.0,0.1739
5003,345,21,2,3,1.0,0.0,0.3333
5000,345,22,2,3,0.9981,0.0024,0.3632
5002,345,22,1,3,0.9975,0.0004,0.3684
5002,345,22,2,3,0.9602,0.0019,0.4
5003,345,22,1,3,1.0,0.0001,0.3333
5003,345,22,2,4,1.0,0.0003,0.25
5000,345,23,2,3,0.9999,0.0014,0.3397
5002,345,23,1,2,0.9986,0.0026,0.5217
5002,345,23,3,3,0.9851,0.0015,0.375
5002,345,23,4,2,1.0,0.0004,0.5
5003,345,23,1,10,1.0,0.0003,0.1025
5003,345,23,2,3,1.0,0.0,0.3333
5000,345,24,1,5,0.9697,0.0062,0.3333
5002,345,24,1,4,0.9965,0.0,0.2812
5002,345,24,3,3,0.9952,0.0013,0.3571
5002,345,24,5,2,1.0,0.0001,0.5
5003,345,24,1,10,1.0,0.0001,0.1018
5000,345,25,1,3,0.9989,0.0015,0.3571
5000,345,25,2,3,0.9851,0.0019,0.375
5002,345,25,1,3,0.9978,0.0009,0.3661
5002,345,25,3,4,0.9963,0.0016,0.2825
5003,345,25,1,9,0.9999,0.0001,0.1121
5000,345,26,1,4,0.9926,0.001,0.2857
5000,345,26,2,3,1.0,0.0001,0.3333
5002,345,26,2,3,0.9991,0.0019,0.3528
5002,345,26,3,4,0.9981,0.0065,0.2751
5003,345,26,1,2,1.0,0.0003,0.5
5000,345,27,1,3,1.0,0.0014,0.3333
5000,345,27,2,3,0.9602,0.0025,0.4
5002,345,27,1,2,0.9998,0.0006,0.5085
5002,345,27,2,2,1.0,0.0004,0.503
5002,345,27,3,5,0.9987,0.0029,0.2222
5003,345,27,1,2,1.0,0.0,0.5
5000,345,28,1,2,0.998,0.0005,0.5263
5000,345,28,2,3,0.9851,0.0021,0.375
5000,345,28,3,2,1.0,0.0,0.5
5002,345,28,1,2,1.0,0.0004,0.5
5002,345,28,2,3,0.9977,0.002,0.35
5002,345,28,3,6,1.0,0.0038,0.1667
5003,345,28,1,5,0.9998,0.0013,0.2098
5000,345,29,1,4,0.997,0.0023,0.2727
5000,345,29,2,3,0.9464,0.0007,0.5
5002,345,29,1,6,1.0,0.0037,0.1667
5002,345,29,2,3,1.0,0.0014,0.3333
5003,345,29,1,2,0.9997,0.0006,0.5105
5000,345,30,1,3,1.0,0.0004,0.3333
5000,345,30,2,3,0.9602,0.0021,0.4
5003,345,30,1,6,0.9998,0.0011,0.1719
5000,345,31,1,3,0.9996,0.002,0.3468
5000,345,31,3,3,1.0,0.0003,0.3333
5002,345,31,1,4,0.9926,0.0006,0.2857
5003,345,31,1,8,0.9999,0.001,0.1284
5000,345,32,1,3,0.9981,0.0007,0.3636
5000,345,32,2,3,1.0,0.0016,0.3333
5002,345,32,2,3,0.9988,0.0007,0.3571
5003,345,32,1,3,0.9998,0.0009,0.3438
5000,345,33,1,2,1.0,0.0013,0.5005
5000,345,33,2,3,0.9998,0.0002,0.3421
5000,345,33,3,3,0.9996,0.0003,0.3452
5002,345,33,2,3,0.9968,0.0014,0.3529
5002,345,33,3,5,1.0,0.0003,0.2
5003,345,33,2,4,0.9994,0.0018,0.2652
5000,345,34,1,3,0.9965,0.0011,0.375
5000,345,34,2,3,0.9464,0.0018,0.5
5002,345,34,1,5,0.9937,0.002,0.2353
5002,345,34,2,3,1.0,0.001,0.3333
5003,345,34,1,9,1.0,0.0003,0.1143
5000,345,35,1,3,0.9992,0.0005,0.3429
5000,345,35,2,3,0.9912,0.0015,0.4
5000,345,35,3,3,1.0,0.0027,0.3333
5002,345,35,1,3,1.0,0.0018,0.3333
5003,345,35,1,9,1.0,0.0003,0.1143
5000,345,36,1,4,0.9979,0.0006,0.2609
5000,345,36,2,3,0.9464,0.0011,0.5
5002,345,36,2,3,0.9981,0.0001,0.3636
5002,345,36,3,4,0.9591,0.0012,0.3333
5003,345,36,2,8,1.0,0.0002,0.1286
5000,345,37,1,4,0.9979,0.0005,0.2609
5000,345,37,2,3,0.9464,0.0012,0.5
5002,345,37,2,3,0.9912,0.0026,0.4
5002,345,37,3,3,1.0,0.0009,0.3333
5003,345,37,1,3,0.9999,0.0003,0.3413
5000,345,38,1,3,0.9992,0.0013,0.3529
5000,345,38,2,3,0.9912,0.001,0.4
5000,345,38,3,3,1.0,0.0002,0.3333
5002,345,38,1,6,0.9888,0.0005,0.2
5002,345,38,2,2,1.0,0.0001,0.5
5003,345,38,1,6,0.9999,0.0002,0.1735
5000,345,39,1,3,0.9952,0.0004,0.3571
5000,345,39,2,4,1.0,0.0012,0.25
5002,345,39,1,9,0.9926,0.003,0.15
5000,345,40,1,12,0.9824,0.0059,0.1
5002,345,40,1,2,0.9957,0.0031,0.5386
5002,345,40,2,2,0.9999,0.0002,0.5047
5000,345,41,1,12,0.9763,0.0032,0.125
5002,345,41,1,4,0.9969,0.0045,0.2632
5002,345,41,2,3,1.0,0.0004,0.3333
5000,345,42,1,4,0.9751,0.0021,0.2857
5002,345,42,2,7,0.9994,0.0002,0.1527
5000,345,43,1,4,1.0,0.0013,0.25
5002,345,43,1,4,0.9949,0.0004,0.2667
5002,345,43,2,3,1.0,0.0008,0.3333
5000,345,44,1,3,0.9922,0.0013,0.3636
5000,345,44,2,3,1.0,0.0003,0.3333
5002,345,44,1,4,1.0,0.0004,0.2506
5002,345,44,2,3,0.9999,0.0,0.3367
5003,345,44,1,3,1.0,0.0001,0.3357
5003,345,44,2,5,0.9999,0.0003,0.2044
5000,345,45,1,3,0.9983,0.0003,0.3478
5000,345,45,2,3,1.0,0.0006,0.3333
5003,345,45,1,3,0.9999,0.0004,0.3389
5000,345,46,1,2,0.9994,0.0017,0.5143
5000,345,46,2,3,0.9965,0.0003,0.375
5000,345,46,3,2,1.0,0.0006,0.5
5002,345,46,1,3,0.9998,0.0005,0.3403
5003,345,46,1,3,1.0,0.0,0.3342
5003,345,46,2,3,1.0,0.0,0.3333
5000,345,47,1,3,0.9602,0.0005,0.4
5002,345,47,2,4,0.9972,0.0029,0.2738
5000,345,48,1,3,0.9821,0.0005,0.4286
5000,345,48,2,2,1.0,0.0001,0.5
5002,345,48,1,3,0.9944,0.0024,0.375
5002,345,48,2,2,0.998,0.0017,0.5263
5002,345,48,3,3,0.9851,0.0004,0.375
5002,345,48,4,2,1.0,0.0005,0.5
5000,345,49,1,2,1.0,0.0001,0.5
5000,345,49,2,6,1.0,0.0015,0.1667
5002,345,49,1,3,0.9991,0.0017,0.3548
5002,345,49,2,3,1.0,0.0009,0.3333
5003,345,49,1,3,1.0,0.0,0.3333
5003,345,49,2,3,1.0,0.0002,0.3333
5000,345,50,1,10,0.992,0.0009,0.1154
5000,345,50,2,2,1.0,0.0003,0.5
5003,345,50,1,2,1.0,0.0,0.5
5003,345,50,2,4,0.9999,0.0003,0.2565
5000,345,51,1,5,0.9982,0.0041,0.2308
5000,345,51,3,3,1.0,0.0007,0.3333
5003,345,51,1,4,0.9998,0.0003,0.2588
5000,345,52,1,5,0.9962,0.0027,0.2273
5000,345,52,2,4,1.0,0.0006,0.25
5003,345,52,2,4,0.9999,0.0,0.2563
5000,345,53,1,5,0.9905,0.0004,0.2727
5000,345,53,2,2,1.0,0.0004,0.5
5003,345,53,2,5,0.9999,0.0001,0.206
5000,345,54,1,3,1.0,0.0018,0.3333
5000,345,54,2,3,1.0,0.0003,0.3333
5003,345,54,1,4,0.9999,0.0008,0.2548
5000,345,55,1,4,0.997,0.0009,0.2727
5000,345,55,2,3,0.9464,0.0008,0.5
5002,345,55,2,2,1.0,0.0001,0.5015
5000,345,56,1,3,1.0,0.0007,0.3333
5000,345,56,2,5,1.0,0.0021,0.2
5000,345,57,1,9,0.9985,0.0038,0.1361
5000,345,57,2,4,0.999,0.0006,0.2632
5003,345,60,1,2,0.9999,0.0,0.5062
5000,346,1,1,3,1.0,0.0005,0.3333
5001,346,1,1,3,0.9976,0.0035,0.3654
5001,346,1,2,3,0.9997,0.0006,0.3425
5002,346,1,1,2,0.9998,0.0005,0.5089
5003,346,1,1,3,0.9997,0.0011,0.3407
5003,346,1,2,2,1.0,0.0007,0.5041
5000,346,2,1,2,0.9984,0.0024,0.5235
5000,346,2,2,2,1.0,0.0001,0.5021
5001,346,2,1,3,1.0,0.001,0.3359
5001,346,2,2,2,0.9998,0.0017,0.5087
5002,346,2,1,2,0.9999,0.0006,0.505
5002,346,2,2,2,0.9993,0.0016,0.516
5003,346,2,1,2,0.9999,0.0001,0.5065
5003,346,2,2,2,0.9999,0.0002,0.507
5000,346,3,1,3,0.9999,0.0004,0.3377
5001,346,3,1,3,0.9989,0.0017,0.3556
5001,346,3,2,2,0.9994,0.0019,0.5146
5002,346,3,1,3,0.9995,0.0003,0.348
5002,346,3,2,2,0.9995,0.0016,0.513
5003,346,3,1,2,1.0,0.0003,0.5
5000,346,4,1,3,0.9999,0.0006,0.3379
5001,346,4,1,3,0.9985,0.0018,0.3594
5001,346,4,2,3,0.9999,0.0001,0.3363
5002,346,4,1,3,1.0,0.0002,0.3368
5003,346,4,1,2,0.9999,0.0001,0.5055
5000,346,5,1,3,0.9998,0.0008,0.3413
5000,346,5,2,2,0.9998,0.0019,0.5089
5001,346,5,1,3,0.9997,0.0012,0.3433
5001,346,5,2,3,0.9999,0.0018,0.3392
5002,346,5,1,3,0.9996,0.0019,0.3461
5003,346,5,1,2,1.0,0.0005,0.5015
5003,346,5,2,2,0.9991,0.0,0.5181
5000,346,6,1,2,1.0,0.0003,0.5033
5000,346,6,2,3,0.9997,0.001,0.3444
5001,346,6,1,3,0.9993,0.001,0.3496
5001,346,6,2,3,0.9999,0.001,0.337
5002,346,6,1,3,0.9997,0.002,0.3438
5003,346,6,1,4,1.0,0.0005,0.2518
5000,346,7,1,3,0.999,0.0018,0.352
5001,346,7,1,3,0.9998,0.001,0.3399
5002,346,7,2,3,0.9999,0.0005,0.3415
5003,346,7,1,4,1.0,0.0003,0.2518
5003,346,7,2,4,0.9989,0.0012,0.2651
5000,346,8,1,4,0.9988,0.0027,0.2736
5001,346,8,1,10,0.9967,0.007,0.1234
5002,346,8,1,4,0.9996,0.0014,0.2628
5003,346,8,1,4,0.998,0.0023,0.2698
5001,346,9,1,2,0.9955,0.0006,0.5397
5002,346,9,1,4,0.9994,0.0022,0.2655
5003,346,9,2,3,0.9999,0.0002,0.337
5000,346,10,1,4,0.9981,0.004,0.2778
5001,346,10,1,10,0.9934,0.0087,0.1111
5002,346,10,1,2,0.9994,0.0013,0.5144
5003,346,10,2,4,0.9997,0.0003,0.2582
5000,346,11,1,4,0.9969,0.0003,0.2632
5000,346,11,2,4,1.0,0.0013,0.25
5001,346,11,1,2,0.9911,0.0022,0.5556
5001,346,11,2,4,1.0,0.0001,0.25
5000,346,12,1,3,0.9981,0.0015,0.3636
5000,346,12,2,3,1.0,0.0003,0.3333
5001,346,12,1,3,1.0,0.0006,0.3333
5001,346,12,2,2,1.0,0.0072,0.5
5001,346,12,3,2,1.0,0.0007,0.5
5003,346,12,2,5,0.9997,0.001,0.2044
5000,346,13,1,4,0.9969,0.0008,0.2632
5000,346,13,3,2,1.0,0.0001,0.5
5001,346,13,1,4,1.0,0.0011,0.25
5001,346,13,2,2,1.0,0.0044,0.5
5003,346,13,2,4,0.9983,0.0,0.2705
5000,346,14,1,4,0.9984,0.0023,0.2667
5000,346,14,2,5,0.9697,0.0007,0.3333
5001,346,14,1,3,1.0,0.0011,0.3333
5001,346,14,2,2,0.9852,0.0061,0.5714
5001,346,14,3,2,1.0,0.0013,0.5
5003,346,14,1,3,0.9981,0.0004,0.3636
5003,346,14,2,5,0.9697,0.0016,0.3333
5000,346,15,1,4,0.9996,0.006,0.2653
5000,346,15,2,5,0.9905,0.0017,0.2727
5000,346,15,3,2,1.0,0.0006,0.5
5001,346,15,1,2,1.0,0.0002,0.5
5001,346,15,2,7,1.0,0.0022,0.1429
5003,346,15,1,5,0.9982,0.0027,0.2308
5003,346,15,2,3,0.9464,0.0004,0.5
5000,346,16,2,2,0.9904,0.0019,0.5576
5001,346,16,1,4,0.9992,0.0013,0.2663
5003,346,16,1,5,1.0,0.0011,0.2
5003,346,16,2,3,1.0,0.0011,0.3333
5000,346,17,1,3,0.9994,0.002,0.3506
5001,346,17,1,5,0.9954,0.0012,0.25
5001,346,17,2,3,1.0,0.0006,0.3333
5000,346,18,1,3,0.9989,0.0015,0.3571
5000,346,18,2,3,0.9851,0.0027,0.375
5000,346,18,3,2,1.0,0.0011,0.5
5001,346,18,1,4,0.9939,0.003,0.3077
5001,346,18,2,3,1.0,0.0001,0.3333
5003,346,18,1,2,0.9998,0.0002,0.5082
5000,346,19,1,3,0.9952,0.0024,0.3571
5000,346,19,2,4,1.0,0.0096,0.25
5001,346,19,1,6,0.9968,0.0027,0.1923
